danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,key_mode
0.493,0.233,G,-11.251,minor,0.043,0.543,0.0407,0.11,0.106,78.027,6llZPoHpm2nlceuNAwzvfV,175385,4,G minor
0.527,0.402,B,-11.805,major,0.0312,0.11,0.00118,0.202,0.204,76.495,4yez5oUodhH56PX9mBraon,215415,4,B major
0.345,0.244,A,-13.037,major,0.043,0.955,0.00861,0.0846,0.117,125.163,0guNjayAfHBgG1BPhkhT3d,143329,4,A major
0.308,0.372,G,-8.052,minor,0.03,0.866,0.0846,0.229,0.171,140.457,0HtQZJYXJEQb0sYvwvQHQM,228234,4,G minor
0.45,0.321,B,-9.728,minor,0.0357,0.914,0,0.117,0.423,104.527,6Lx4J5IvSfGn0qRUxPupV5,209240,5,B minor
0.286,0.37,F,-11.521,minor,0.0347,0.657,9.08e-6,0.146,0.105,135.289,3O7DVRorFs0cnOqSiwb9YJ,179155,4,F minor
0.564,0.208,A,-12.079,minor,0.0356,0.739,0.922,0.109,0.039,83.493,1QAsfDzqpK4zMyqa8S2Koz,241515,4,A minor
0.652,0.403,A,-14.328,minor,0.0802,0.871,0.808,0.0742,0.089,140.012,28PYwyQETvCDNXMRBFAtzr,18e4,4,A minor
0.569,0.382,F,-10.201,major,0.0278,0.738,0.174,0.156,0.119,109.998,1mFF4EVa6b3MJd7QeD5aEB,146182,4,F major
0.248,0.483,G#,-11.073,minor,0.0404,0.0074400000000000004,0,0.962,0.23,119.746,267aJQYOkv1kfoRGfgUwfU,199091,5,G# minor
0.645,0.189,B,-16.776,major,0.0606,0.854,0.0105,0.108,0.121,67.479,0plIIWDys4UBGmura01RpY,144e3,4,B major
0.865,0.223,E,-10.117,major,0.133,0.411,0.0492,0.0978,0.414,92.07,1z5r2gxSJBaS4DG8Kg6NO2,123424,4,E major
0.555,0.499,F,-15.436,minor,0.0343,0.785,0.971,0.119,0.0695,129.986,7MQD3gjdUehxcRuTQEsQC5,176312,4,F minor
0.576,0.394,E,-9.634,minor,0.0961,0.792,0.754,0.106,0.186,85.035,3uNxAnCEZ12rSH953QguLy,208353,4,E minor
0.323,0.47,G,-8.972,minor,0.0436,0.435,0.12,0.0828,0.0685,76.417,7aZnBNLw2fiQ2nFYSICkXs,181961,4,G minor
0.626,0.548,G,-5.711,minor,0.0245,0.0132,0,0.111,0.174,108.006,324CjJ8fyhU4AQOCOXkvez,311111,4,G minor
0.713,0.664,G#,-8.815,minor,0.0525,0.689,0.00963,0.316,0.423,103.998,30DvrKbciJunUOfIlg0FQy,343846,4,G# minor
0.294,0.731,A,-6.812,major,0.0394,2.47e-4,0.439,0.273,0.192,124.068,4uGeAA8rhbxiVm2jCpThwT,24e4,4,A major
0.802,0.62,B,-7.315,major,0.066,0.0307,0.0489,0.0659,0.21,109.999,2cX9YnTbVjIPBZiySWMUqT,304106,4,B major
0.347,0.214,G,-12.824,major,0.0366,0.873,4e-5,0.201,0.0979,113.145,1ASr37ThbfvLw1LTQMDqVV,214359,4,G major
0.584,0.253,F#,-13.324,minor,0.039,0.218,0.91,0.109,0.284,115.046,4pOwvmHk011lEiGyvbHWHh,204565,4,F# minor
0.704,0.542,G#,-8.369,minor,0.0567,0.133,2.25e-4,0.0599,0.178,122.994,16jxMKaB6y67fvjmOQTV8M,343582,4,G# minor
0.483,0.719,C#,-10.388,major,0.0415,0.0104,0.00241,0.14,0.228,142.033,7e2sIF3MXofSbSkwGLplfX,304248,4,C# major
0.469,0.655,G,-4.01,minor,0.0322,0.0134,0.918,0.0826,0.0572,120.962,4VZH3vAVl0ST1qwss2RTXv,307948,4,G minor
0.444,0.932,G#,-6.225,major,0.0542,1.25e-4,0.727,0.304,0.0464,172.01,5G1uE8ikVmSMqjIj8QjElb,323721,4,G# major
0.443,0.92,G#,-6.299,major,0.0613,8.5e-4,0.815,0.0927,0.112,175.044,00WgnFIsY1y84p7mYAJRuF,333514,4,G# major
0.648,0.767,F,-6.241,minor,0.039,0.0763,0.896,0.664,0.109,136.077,6jH82qObHnwMxGOdhmZ3YD,263e3,4,F minor
0.585,0.96,C,-3.314,major,0.0383,0.379,1.09e-6,0.116,0.299,112.013,1W4J1nJr1nmYjC1ooY8xuC,195520,4,C major
0.65,0.887,C,-4.354,major,0.0644,0.063,0,0.212,0.693,102.471,4ceqgIHiBv9PYAdn1kJmst,184118,4,C major
0.784,0.784,C#,-7.516,major,0.0476,0.203,2.73e-5,0.0818,0.79,114.356,3e9Ti954mXs6i9ugYf8zLN,214120,4,C# major
0.544,0.88,B,-4.078,major,0.0725,0.388,0,0.0994,0.586,157.946,6lBykzCGjkuD7H41xzqu5u,197013,4,B major
0.606,0.466,D,-9.946,major,0.0267,0.549,0.00849,0.145,0.383,125.016,3XQ1g3Vlg2tRWJUd7SUAjc,168640,4,D major
0.545,0.891,B,-5.175,major,0.0336,4.62e-4,0.15,0.0852,0.604,150.064,6Vb0o5jWKNdxnq7HWdKRmQ,236977,4,B major
0.518,0.957,B,-3.055,minor,0.047,6.78e-4,0.368,0.227,0.37,135.591,4WCySrCo7tftPGwhmrg6qq,212960,4,B minor
0.734,0.514,A,-14.697,minor,0.0353,0.221,0.244,0.112,0.546,107.507,79ttpwqKsPMOJYgwMYaysv,264253,4,A minor
0.38,0.562,E,-11.756,major,0.0278,0.00562,0.731,0.0847,0.226,139.689,5xYHSO6hXV1KADdDwo1fsO,242040,4,E major
0.299,0.867,E,-5.652,major,0.0588,0.147,0.685,0.0791,0.258,86.555,4F7ingcFvG4498bDoRTopU,268320,4,E major
0.509,0.833,E,-6.76,minor,0.0781,0.0262,0.754,0.114,0.651,159.954,6qWpDW8yQfj9peU6IiLYFU,214500,4,E minor
0.688,0.278,C#,-13.621,minor,0.0306,0.521,0.907,0.116,0.493,81.615,0vVCZCNME7b4kgL7vJJhPs,294629,4,C# minor
0.501,0.784,C,-7.089,major,0.0334,0.529,0.0766,0.131,0.34,113.643,69XEXAbJTZwFfVz7ayfg3I,223933,4,C major
0.622,0.665,B,-8.752,minor,0.0362,0.16,0.936,0.279,0.457,115.014,3e0Aa82tM8CC140JR2DNGY,303013,4,B minor
0.688,0.578,F#,-10.667,minor,0.043,0.235,2.31e-4,0.0666,0.902,85.483,6sarUARDOnVNNDlo1wC58p,224661,4,F# minor
0.53,0.906,C,-4.286,major,0.0741,0.224,0,0.129,0.503,153.979,2GPu4aTEf365ESO34eoJYL,205427,4,C major
0.378,0.158,G#,-17.914,major,0.0424,0.918,0.915,0.0952,0.0844,121.954,1dJ4kRD0B2WT5pYYBP1LEl,242280,4,G# major
0.487,0.406,G,-11.593,minor,0.0492,0.343,0.826,0.121,0.113,123.972,5afz62eHIrvGY4JfTKP7ZE,403e3,4,G minor
0.422,0.828,F#,-6.561,minor,0.0277,0.00826,0.00507,0.158,0.523,97.648,4WkrolMKq9cbzj8SUavwQd,243707,4,F# minor
0.352,0.285,C,-15.043,major,0.0339,0.893,0.977,0.119,0.329,107.674,2X7geNPv8okwUwmNhADJqd,60307,4,C major
0.683,0.87,C,-7.197,minor,0.028,0.00441,9.82e-5,0.264,0.519,119.983,0AEB5IhgCxr4Nt8L5CrRBX,242547,4,C minor
0.64,0.866,E,-5.124,major,0.0344,0.0295,0.116,0.124,0.458,124.999,0mi9zOPOn3VAbHetNJ1MGB,305277,4,E major
0.559,0.512,C,-7.806,major,0.0324,0.0385,0.0929,0.115,0.386,137.967,0o4ITu5PXZvEzGe3McL2f2,331187,4,C major
0.422,0.94,D,-3.754,major,0.0406,2.94e-5,0.03,0.131,0.488,160.938,0xnrSQxqqNEKMtw6slzwVx,166720,4,D major
0.575,0.705,E,-8.421,major,0.0319,0.665,0.897,0.13,0.545,150.045,6vmvNj64lOYWs3Vs4vZbgv,248267,4,E major
0.644,0.816,C,-5.902,major,0.0355,0.00973,0.00622,0.116,0.472,118.033,2aYvJDC1WI319f8aCzJR7s,246373,4,C major
0.243,0.88,B,-4.646,minor,0.0414,3.18e-5,0,0.336,0.748,178.381,2rSuWBGR6li7anapMGgPhu,125935,4,B minor
0.499,0.94,C,-2.741,major,0.0332,0.0897,7.28e-5,0.109,0.477,112.02,7nlGMUcyIGWZQFkOOxOWl5,195e3,4,C major
0.494,0.634,C#,-11.748,minor,0.0462,0.0258,0.863,0.128,0.246,150.15,6pIoLYF3lK4RZPW3lQppil,251173,4,C# minor
0.775,0.901,F#,-2.454,minor,0.0794,0.0681,4.72e-6,0.0927,0.889,120.048,1lvWhdFZyTkdnUBYpUE3e9,206280,4,F# minor
0.408,0.485,G,-7.049,major,0.0297,0.0175,0.952,0.15,0.0359,105.017,6WFNlrkPvno4BrwjJ7pyy0,326307,4,G major
