danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,key_mode,playlist_name,playlist_img,track_name,artist_name,album_name,album_img
0.661,0.338,G,-10.668,major,0.0287,0.321,0.32,0.111,0.301,107.528,4KgNwNhYP7CzrOQ5XjszhA,188760,4,G major,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Folded Out,Stolen Jars,Kept,https://i.scdn.co/image/6d247b28c2d5a53fbfa5090591ec6b8af9d50408
0.762,0.832,A#,-8.139,major,0.0797,0.0303,0.0215,0.0893,0.658,103.005,4AaX6BvUuqvJ2CGbrV0oKf,188646,4,A# major,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Recess,Golden Coast,Recess,https://i.scdn.co/image/6f480f92b6d0184001effc08d951e604a3a29e32
0.488,0.773,B,-5.063,minor,0.0283,0.00109,3.74e-4,0.109,0.255,93.999,1CfDA5hDlUFbYb4pK1NUQn,213003,4,B minor,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Garden Grays,Wildcat! Wildcat!,No Moon At All,https://i.scdn.co/image/9c4258e5a12015f85d61e4793cb31da1609b3b5f
0.707,0.755,F,-3.867,minor,0.0496,0.0708,0.048,0.074,0.679,94.995,3wDIWPDD1320EUg60FeUOs,242526,4,F minor,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,We Are the Dream (TheFatRat Remix),Sound Remedy,We Are the Dream the Remixes,https://i.scdn.co/image/ed6ae0816cf760978d57b1a1317337dfa1a5f607
0.472,0.881,D,-5.252,major,0.0524,0.0876,0,0.0698,0.502,178.858,4EaO2XR7gWaHq8DW7nu1iY,232747,4,D major,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Paris,Magic Man,Before the Waves,https://i.scdn.co/image/a6fff170e91fe5ec9c7db8b7e05a2981ffe07234
0.663,0.862,B,-4.823,minor,0.0494,0.00365,0.00137,0.0967,0.392,120.001,6PDQPUW9qm7KcalwSZ3efn,289487,4,B minor,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Gotta Go Home,Humans,Noontide,https://i.scdn.co/image/e3293703a648ebdcc6677ffc01521033d7270c5a
0.728,0.669,F,-3.547,major,0.047,0.00386,2.01e-6,0.519,0.855,122.988,1GGAFSOcU7nMNLVKZwWyju,210467,4,F major,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Dangerous - Sebu Remix,Big Data,1.6,https://i.scdn.co/image/06b3d0ff49e46056061c2918a96c94fdf22d1472
0.769,0.63,C,-11.248,minor,0.0445,0.584,0.0057,0.072,0.452,101.99,3OJozfaa975lgDvKVUApUX,209505,4,C minor,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Still Late,Satellite High,The Muscular Sorrow of Sadbrain Beardman,https://i.scdn.co/image/56295d1c922aabec7e24731193cb8e1a128ffa00
0.438,0.561,G#,-6.462,major,0.0263,0.00123,0,0.109,0.261,139.993,2hZ16g5eXGZWTFCBoVrxUy,185143,4,G# major,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Innocence (feat. REMMI),Super Duper,Sessions Volume 1,https://i.scdn.co/image/3a309df8f9203aab7058236c99bdf66e2c93ea0b
0.575,0.866,C#,-6.112,major,0.0323,4.46e-5,0.0104,0.183,0.513,128.029,5CtDx3ELApmuTqb5kAFstr,160320,4,C# major,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,X,Moons of Mars,X,https://i.scdn.co/image/a6ff31cb138148715e380a25baa92935378f3854
0.616,0.846,F#,-7.454,minor,0.0384,0.0284,0.863,0.37,0.357,93.979,4es2aiFJ3zIFitLpVKGJeM,260827,4,F# minor,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Melt,Broke For Free,Petal,https://i.scdn.co/image/11c86763b5992ef5d11755a698c34a5e85d71ba8
0.734,0.696,C#,-7.983,major,0.15,0.416,0.00181,0.106,0.548,80.545,21C5OBkZs7G9T8lXkFg5vY,144257,4,C# major,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Sweet n Sour,Waterbed,Sweet n Sour,https://i.scdn.co/image/71c758734b04bf66228d82bbc860e28cdaa001df
0.432,0.756,F,-5.922,major,0.0317,0.297,2.96e-5,0.338,0.446,87.898,5GbJAv0eTdbrAaCUl9oUQy,250947,4,F major,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Colours In The Sky,Miami Horror,All Possible Futures,https://i.scdn.co/image/3249253329d8206508606e08778ec240b07a260c
0.541,0.751,F#,-8.116,major,0.0352,0.0268,3.41e-4,0.0964,0.845,90.975,11Av7NIWdRnaZq7Dj3gOmg,229870,4,F# major,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Nothing More,Guards,Nothing More,https://i.scdn.co/image/63711065427ac1235b1d7ea64c1998637827723e
0.491,0.49,B,-9.458,major,0.0315,0.817,8.59e-5,0.654,0.285,111.217,0Hthpa5QeGayFaG0KwBMLM,182960,4,B major,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Barking Dog,Phantogram,Three,https://i.scdn.co/image/aa14a661e5ac8afcc9749fef38a11f20a1b6154a
0.424,0.503,A,-6.74,major,0.0281,0.0684,0.137,0.233,0.122,76.454,0zDbbJ71fcLI9E8dmlgffZ,215413,4,A major,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Bill Murray,Phantogram,Voices,https://i.scdn.co/image/a8aa03d95ccf9d0b5fb94262fa8e64693f70636b
0.57,0.65,D#,-6.189,major,0.0247,0.662,0.613,0.152,0.123,89.995,3ne6Dy39rWIQBS5N7kdZ3d,213891,4,D# major,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Light,CRISTALLIN,eon,https://i.scdn.co/image/d4b7389722d1b3dbd9375218e16404dd923ff163
0.563,0.842,E,-8.011,major,0.0284,0.325,0.293,0.157,0.729,149.001,2r7JYb8F8IrS5n9RO1jPPo,255506,4,E major,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Total Zombie,Day Wave,Headcase,https://i.scdn.co/image/5338c347f48b1ec55951a9bd6b3cc945cedc8c9c
0.849,0.531,C,-7.579,major,0.0422,0.763,0.0174,0.0716,0.791,114.949,7Iz6rdL2yGnX4MlUoUYRxM,118826,4,C major,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Accidents,The One AM Radio,Accidents & Good Intentions,https://i.scdn.co/image/56c0f10d4757331ff32c887bb53f6bc03ab5fc8a
0.531,0.749,E,-5.972,major,0.0506,0.11,1.99e-6,0.168,0.459,160.006,4kqtYptNskFp3lfRLmAWey,165562,4,E major,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Good Intentions,The One AM Radio,Accidents & Good Intentions,https://i.scdn.co/image/56c0f10d4757331ff32c887bb53f6bc03ab5fc8a
0.514,0.418,A,-11.506,minor,0.368,0.716,0.00626,0.201,0.268,139.238,5ip8NxzAUFcKFI2BRwaQ9B,230032,4,A minor,October '16,https://mosaic.scdn.co/640/30ef419b64dbc02a82b51e7a89e7b900694bc7296d247b28c2d5a53fbfa5090591ec6b8af9d504086f480f92b6d0184001effc08d951e604a3a29e329c4258e5a12015f85d61e4793cb31da1609b3b5f,Zen Scientist (feat. Myka 9),Milo,So the Flies Don't Come,https://i.scdn.co/image/1ba457e0633ac15ac52e329055784412511bf4fa
0.641,0.667,B,-9.873,minor,0.0377,0.285,0.779,0.345,0.569,131.753,7oPReZS2KtJD7k38KaDhye,111078,4,B minor,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Intro,Warpaint,Warpaint,https://i.scdn.co/image/791b0e2cfba8085d5e879b33453a021d5d07aaf0
0.724,0.796,G,-5.974,major,0.0454,0.103,8.95e-5,0.128,0.798,130.041,4vQEnQogkz2J8VSPMMkxb1,180147,4,G major,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,"Cannot Get, Started",Handsome Furs,Plague Park,https://i.scdn.co/image/bd01e895a8657dc01c81e396162feb9d1f218f02
0.564,0.948,F#,-6.527,minor,0.0377,0.0202,0.583,0.104,0.269,124.979,0rJ2T1R5GuPYIj5J3BdInp,235840,4,F# minor,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Pretty Boy,Young Galaxy,Ultramarine,https://i.scdn.co/image/8c167f34f54df77da054f17568b90ff92dcef8ed
0.737,0.815,C,-5.877,major,0.0417,0.0383,0.00378,0.115,0.429,121.999,75MZ2E7WkKaNACjdJoDK8C,193279,4,C major,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Arrows - Love Thy Brother Remix,Mas Ysa,Arrows (Love Thy Brother Remix),https://i.scdn.co/image/cf3202527845b3e662b7b32f0c29a3c3d95a5142
0.538,0.82,E,-6.126,minor,0.0361,0.22,0.0675,0.253,0.301,120.006,4VIVjhZ8wkq1XRmv3LEV9s,240726,4,E minor,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,All in My Head,Porcelain Raft,Half Awake EP,https://i.scdn.co/image/92f9c12afe811ca028e3fd08d9d182c6fc7e8499
0.539,0.947,C,-5.956,major,0.0347,0.00108,0.798,0.0945,0.593,98.011,42U7kpe9H9aGJHhOvG8mHo,258623,4,C major,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Omamori,Elite Gymnastics,RUIN,https://i.scdn.co/image/277c69251b6a179bfddfcee62746dfa4faa43e44
0.62,0.713,A,-7.08,major,0.0388,0.0487,3.91e-4,0.166,0.32,139.96,7anAbuYORJyHvlHb6lambu,209531,4,A major,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Seven Strangers,90 Pounds of Pete,Perfect High Five,https://i.scdn.co/image/ce74da961a1d2ede369b5da33051beb32e97b30a
0.507,0.722,G#,-8.644,major,0.0329,0.00431,0.0167,0.18,0.462,153.93,14ctapweFEZM0FhOd4ueQo,158453,4,G# major,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Half-Life,Field Mouse,Episodic,https://i.scdn.co/image/8823ade6cd3adba27a1eec790272d18276ea2999
0.476,0.816,F#,-5.509,minor,0.0306,0.00473,0.00358,0.106,0.224,83.493,5ZSS5xL0e4YcrPkyYPV88k,229603,4,F# minor,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Prehistoric - Field Mouse Remix,"Now, Now",Threads (Remixed),https://i.scdn.co/image/5a2b3416d9e54edb623f264da095e83dfadc0274
0.506,0.858,C,-5.099,major,0.0331,0.0013,0.00238,0.127,0.316,116.984,7GPbLkRMgFuU4WtTYYFmeW,272400,4,C major,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,No Stranger,Small Black,Limits of Desire,https://i.scdn.co/image/0b5716b77ddae5cf503ba4de1b27888f110574ed
0.572,0.596,G,-6.964,major,0.152,0.779,0.154,0.161,0.0622,170.069,4yjfM171SimZyctF5W3yoX,251294,4,G major,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Tunnels and Planes,Nick Leng,Tunnels and Planes,https://i.scdn.co/image/6c66598985034640ab490392058602cb104c24f6
0.458,0.667,F#,-9.084,major,0.179,0.572,0.906,0.121,0.357,101,1zWUwuaYqMdY6xqmVa4Zb1,141160,4,F# major,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Pure,Blackbird Blackbird,Summer Heart,https://i.scdn.co/image/cfb3b32066ac5b3a68478dd4d589eeb61367f3aa
0.382,0.283,F#,-9.357,major,0.0292,0.786,0.00478,0.111,0.0441,95.3,5iK8GmW2uiPuUc5CtkZrIK,249063,4,F# major,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Downtown,Majical Cloudz,Are You Alone?,https://i.scdn.co/image/cb4e34b557e7650e80e5da993bbb4f6532b062b7
0.173,0.782,A,-5.672,major,0.0772,0.00334,0.346,0.223,0.0329,78.357,1zA0RHeNyCAj4mTKCXzsti,285600,4,A major,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Winter Beats,I Break Horses,Hearts (Deluxe Edition),https://i.scdn.co/image/b10f22480ae1452896ef56154a4e07e0cf870eb1
0.555,0.81,C,-5.456,major,0.0269,0.00736,0.0065,0.212,0.668,135.046,1YkWIZn9Be7QjBtQq1oYyv,190851,4,C major,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Alex,Nicky Blitz,Alex,https://i.scdn.co/image/eb9883519b52a671bd5a880e08089eba05a6e359
0.658,0.796,F,-4.581,major,0.196,0.0304,0.656,0.305,0.486,103.273,49xNQViVNGTnpNjTYSrw4V,189535,4,F major,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Sushi & Wine,Liam Back,Vacant Sea,https://i.scdn.co/image/7fc7d79c201583aa82ea991896f83a706530efec
0.29,0.778,B,-5.541,minor,0.0521,0.207,0.0137,0.152,0.172,174.137,3rkdnfH1fMypJr3LGNR07D,373098,4,B minor,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Life in the Sky,Fanfarlo,Let's Go Extinct,https://i.scdn.co/image/9f18cfc0800e4d47018d0a03d8e66436b920674e
0.494,0.338,F,-15.236,major,0.0261,0.604,0.51,0.0922,0.239,86.468,005qPpqZ4PYk9JTh2EijJr,199413,4,F major,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Master Of None,Beach House,Beach House,https://i.scdn.co/image/01650073af94c5b48098deaea84f76c5079fc4cb
0.575,0.651,A,-5.209,major,0.0258,0.00831,2.99e-6,0.099,0.406,138.804,6JrhK1EuBS9EKpFmcuhrp1,218133,4,A major,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,West Coast,Hey Marseilles,Hey Marseilles,https://i.scdn.co/image/a01262dc73c0bb746c7e4911dcf13bd9f5384aba
0.642,0.471,G#,-8.49,major,0.0363,0.316,0.0581,0.537,0.135,125.079,1FcZz1kyVomWBEiT93xcJZ,286308,4,G# major,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Howling,Cathedrals,Howling,https://i.scdn.co/image/0bb3aad99046cdaf7687153d9236d31132fb3a61
0.532,0.504,F#,-12.399,minor,0.0311,0.505,0.826,0.339,0.346,95.034,1KYvyqqcfQWTPU3RFhRFvx,267019,4,F# minor,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Feeling Alright - Daughter Remix,Warpaint,Feeling Alright (Daughter Remix),https://i.scdn.co/image/3435789d939e5c434d64cbd7238588a3d810b8d5
0.574,0.662,B,-8.878,minor,0.0459,0.647,0.857,0.119,0.179,172.028,5U82v3no1Q8u6USA8ot2je,276279,4,B minor,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Cascade,Ryan Helsing,Visions,https://i.scdn.co/image/c423a46cc6672dba0d8f5717646e10d1d2792f42
0.608,0.5,F,-10.77,minor,0.0299,0.645,0.927,0.169,0.0714,127.99,7nDhGGglgMRfVruwxIwmVG,183660,4,F minor,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Transpose,Super Magic Hats,Separation,https://i.scdn.co/image/78ad673e17a850d99d1d5da92d08554d975749a6
0.448,0.799,A#,-7.41,minor,0.0309,0.102,0.903,0.495,0.12,120.011,01LZNRp7m1qQh4UsimtVmv,405073,4,A# minor,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Sanctuary,Infinity Shred,Sanctuary,https://i.scdn.co/image/e80b293549ce54b7af3bf8b16aa1b1400e1a86a3
0.908,0.87,C,-6.666,major,0.204,0.778,0.262,0.0933,0.807,157.035,3jqg8gLVlGau6SyespptqN,296787,4,C major,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,You Got Me,Generationals,Heza,https://i.scdn.co/image/6accf11498f7a470a010586dd27fc07e2f29e9c2
0.259,0.897,F#,-5.048,minor,0.0848,0.00146,0.0135,0.308,0.517,165.051,6blyhK94ONYsrcdHNl73wh,303493,4,F# minor,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Drilling,Minus the Bear,Menos El Oso,https://i.scdn.co/image/310a454dc397b3ee39c420af18cbaaea104e61d5
0.604,0.516,B,-10.082,minor,0.0307,0.115,0.177,0.0997,0.207,118.052,3nMHfl5Y5jqCBt5B6fyAeO,209946,4,B minor,September '16,https://mosaic.scdn.co/640/791b0e2cfba8085d5e879b33453a021d5d07aaf08c167f34f54df77da054f17568b90ff92dcef8edcf3202527845b3e662b7b32f0c29a3c3d95a5142e4301db14c067cfdbca3980e321594ffd72b1782,Two Animals,Violents,Two Animals,https://i.scdn.co/image/580f7bc7fdf2027a0903e4ded9996d1781ef9ba9
0.676,0.751,C,-6.597,major,0.0439,0.00122,0.738,0.15,0.271,110.033,7d6FQksrcTy82SxNINgpX7,226909,4,C major,August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55eb0633d78946a7ffede10561161c18ae89688f95,A King Alone,The M Machine,Metropolis Pt. I,https://i.scdn.co/image/4af58432d130b4ff20e8037ca68bcaf387bfe1a4
0.687,0.76,C#,-7.791,minor,0.0326,0.0504,0.814,0.117,0.391,90.015,5EFi0iKkDiJhxKYpuH71zg,146837,4,C# minor,August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55eb0633d78946a7ffede10561161c18ae89688f95,Funn,Cash+David,Triptych,https://i.scdn.co/image/9d6dc5cbd761987232bb3dc49de4920b63cd2a55
0.508,0.624,D,-8.376,major,0.0284,0.142,0.00851,0.119,0.433,132.058,4qGXlYQhwNQ0Ur2n7IJLTR,257963,4,D major,August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55eb0633d78946a7ffede10561161c18ae89688f95,Seabass,Private Island,Sunbreak,https://i.scdn.co/image/1ff1d61b431d51d30577c7441119d492778a07eb
0.632,0.243,F,-13.464,major,0.0463,0.963,0.00324,0.106,0.0516,82.069,418fYKL9zrcfvpI6WnIARi,192047,4,F major,August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55eb0633d78946a7ffede10561161c18ae89688f95,Silk,Giselle,Silk,https://i.scdn.co/image/c7c24561225949b0b6f8d2dabfcd123b6e7bcae4
0.766,0.523,C,-11.473,major,0.0349,0.43,0.00187,0.112,0.151,107.994,7DzWnjbBzg0OTXDib7QF4s,266491,4,C major,August '16,https://mosaic.scdn.co/640/1ff1d61b431d51d30577c7441119d492778a07eb4af58432d130b4ff20e8037ca68bcaf387bfe1a49d6dc5cbd761987232bb3dc49de4920b63cd2a55eb0633d78946a7ffede10561161c18ae89688f95,Fall Underneath (Kilter remix),Snakadaktal,The Sun II,https://i.scdn.co/image/5d6a83727d9cfb755578897d351a3a8c8fcdea8d
